"rowkey","occurrenceID","eventID","catalogNumber","collectionCode","dcterms:type","dcterms:license processed","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","dcterms:references","taxonID","scientificName processed","scientificNameAuthorship","nomenclaturalStatus","taxonRemarks","identificationRemarks","identifiedBy processed","identificationVerificationStatus","identificationVerificationStatus processed","kingdom","phylum processed","class processed","order processed","family processed","genus processed","specificEpithet","infraspecificEpithet","eventDate processed","eventTime","verbatimEventDate","day processed","month processed","year processed","eventDateEnd processed","endDay processed","endMonth processed","endYear processed","locationID","higherGeographyID","higherGeography","islandGroup","island","countryCode","county","gridreference","verbatimLocality","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","georeferenceVerificationStatus processed","georeferenceRemarks","geologicalContextID","basisOfRecord processed","occurrenceStatus processed","occurrenceRemarks","vitality","dynamicProperties","recordNumber","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","behavior","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","samplingEffort","sampleSizeUnit","measurementDeterminedDate","relationshipAccordingTo","resourceRelationshipID","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","relationshipOfResource","measurementMethod","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","relatedResourceID","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","collectionID","datasetID","institutionCode","fieldNotes","eventRemarks","datasetName","ownerInstitutionCode","otherCatalogNumbers","materialSampleID","decimalLatitude processed","decimalLongitude processed","Coordinate uncertainty - processed"
"874f5677-7bc1-4883-aa5b-d83139e4ea89","17319187",,,,,"OGL","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2017-06-11",,,"11","06","2017",,,,,,,,,,,,"SD49",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"54.347561","-2.847613","7071.1"
"87a84d0a-65ad-4180-bace-95cd8af77c8d","93128385",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2011-10-24",,,"24","10","2011",,,,,,,,,,,,"SD38",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.256525","-2.999248","7071.1"
"882dc10f-391a-47c1-ad88-12367eaf4291","10200801",,,,,"OGL","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2012-02-13",,,"13","02","2012",,,,,,,,,,,,"SD37",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"54.166665","-2.99708","7071.1"
"8851b7dd-6e4d-4bf9-bf9d-780a58e4ddde","86114860",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2014-08-15",,,"15","08","2014",,,,,,,,,,,,"NY82",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.619921","-2.233809","7071.1"
"88b62a18-a8ee-4325-91c7-6a4600d79065","96035499",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2014-04-06",,,"06","04","2014",,,,,,,,,,,,"NY32",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.615949","-3.008037","7071.1"
"88f6846f-6c28-4d42-a13d-9a9109799abc","93629504",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2015-06-23",,,"23","06","2015",,,,,,,,,,,,"SD49",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.347561","-2.847613","7071.1"
"891fad82-69eb-4267-a9d0-9b699bed5c04","109631983",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2017-06-26",,,"26","06","2017",,,,,,,,,,,,"NY74",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.79925","-2.390391","7071.1"
"89def711-5dfd-4852-8b41-5e67b834d19b","106589530",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2019-04-18",,,"18","04","2019",,,,,,,,,,,,"SD48",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.257699","-2.845768","7071.1"
"8a11aedc-37ca-4058-8d51-887d9af887ed","86315106",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2012-05-08",,,"08","05","2012",,,,,,,,,,,,"NY30",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.43624","-3.003618","7071.1"
"8d05d551-c0de-4940-8d82-ad5adecf5420","7153419",,,,,"OGL","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2011-09-26",,,"26","09","2011",,,,,,,,,,,,"SD48",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"54.257699","-2.845768","7071.1"
"8d80109a-07bc-4429-b3a7-41e33e3f6a89","90725457",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2013-01-06",,,"06","01","2013",,,,,,,,,,,,"SD28",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.255154","-3.152715","7071.1"
"8e7c35f5-eacc-4fed-81c8-0d79341d5704","15285653",,,,,"OGL","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2012-01-11",,,"11","01","2012",,,,,,,,,,,,"SD37",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"54.166665","-2.99708","7071.1"
"90553e0a-29f1-43d3-b4b1-c728e6e418f6","17319188",,,,,"OGL","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2019-03-24",,,"24","03","2019",,,,,,,,,,,,"SD49",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"54.347561","-2.847613","7071.1"
"913e4db1-e8cc-49b4-9919-ef5a167ff371","5123832",,,,,"OGL","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2011-08-08",,,"08","08","2011",,,,,,,,,,,,"SD39",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"54.346383","-3.001427","7071.1"
"9173466b-ebed-49f2-b0be-832321055de0","75098887",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2014-06-06",,,"06","06","2014",,,,,,,,,,,,"NY55",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.887707","-2.703026","7071.1"
"931b48ff-1b9e-4378-a183-37c466d58d9f","105330083",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2018-07-04",,,"04","07","2018",,,,,,,,,,,,"NY70",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.43979","-2.386963","7071.1"
"964d9289-e99d-46d2-8fa8-390f458db9a6","86816465",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2013-02-08",,,"08","02","2013",,,,,,,,,,,,"SD28",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.255154","-3.152715","7071.1"
"979d62e2-a87f-404f-ada7-9447faf90bf9","8168883",,,,,"OGL","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2016-06-09",,,"09","06","2016",,,,,,,,,,,,"SD39",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"54.346383","-3.001427","7071.1"
"9860c420-3f65-4a54-aa24-22689a123cf7","95334354",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2011-10-19",,,"19","10","2011",,,,,,,,,,,,"SD38",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.256525","-2.999248","7071.1"
"99b8e0ad-fed1-4b09-9eaf-58f762a3df31","90425169",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2011-11-15",,,"15","11","2011",,,,,,,,,,,,"SD37",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.166665","-2.99708","7071.1"
"9b64d751-516b-4132-856c-932ca8e573c0","81508628",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2012-02-23",,,"23","02","2012",,,,,,,,,,,,"SD37",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.166665","-2.99708","7071.1"
"9cee7bef-cf9e-4b3c-ac4d-a22d21d43f9b","95634811",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2015-03-19",,,"19","03","2015",,,,,,,,,,,,"SD19",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.343438","-3.309017","7071.1"
"9d9b96cc-ebb3-4a1f-bea7-ec2ac2ed11dd","107954376",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2018-06-27",,,"27","06","2018",,,,,,,,,,,,"SD89",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.350316","-2.232274","7071.1"
"a127b3bc-e203-484d-9d82-77a23c121368","113203296",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2016-12-29",,,"29","12","2016",,,,,,,,,,,,"NY40",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.437422","-2.849468","7071.1"
"a1a60b92-fabf-4b3e-915f-1c51852c4f11","99559824",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2019-06-01",,,"01","06","2019",,,,,,,,,,,,"SD48",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.257699","-2.845768","7071.1"
"a2df49a5-4c38-4496-8976-db6624358102","113203297",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2016-11-02",,,"02","11","2016",,,,,,,,,,,,"NY65",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.88851","-2.547147","7071.1"
"a3855730-dec4-4c7e-8729-92161a0bbd5a","112154817",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2017-07-16",,,"16","07","2017",,,,,,,,,,,,"SD49",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.347561","-2.847613","7071.1"
"a523bf35-b074-4b36-a47a-73d2bf2e707d","92727615",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2011-05-15",,,"15","05","2011",,,,,,,,,,,,"SD39",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.346383","-3.001427","7071.1"
"a63ed934-8750-4e6d-ac5b-2734c52c69dc","82209996",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2015-07-14",,,"14","07","2015",,,,,,,,,,,,"SD59",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.348544","-2.693789","7071.1"
"a6a4a7aa-afb9-4adb-971c-a457ee7647be","117088819",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2017-12-15",,,"15","12","2017",,,,,,,,,,,,"SD28",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.255154","-3.152715","7071.1"
"a6e81fa6-e92e-42d9-8f45-6e367d148a73","56988243",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2010-09-26",,,"26","09","2010",,,,,,,,,,,,"SD28",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.255154","-3.152715","7071.1"
"a754b3a4-057d-4662-bfb8-6e30d01da1ec","86816466",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2012-02-18",,,"18","02","2012",,,,,,,,,,,,"SD37",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.166665","-2.99708","7071.1"
"a77f3f62-aaeb-47f8-93bb-69d22f967721","78904366",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2011-01-06",,,"06","01","2011",,,,,,,,,,,,"SD38",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.256525","-2.999248","7071.1"
"a7cf198f-074c-43a5-abf7-876aafa6f2ca","109002645",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2018-11-01",,,"01","11","2018",,,,,,,,,,,,"NY32",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.615949","-3.008037","7071.1"
"a7f195da-840c-4fbe-9585-66bac0187d16","57278782",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2009-08-04",,,"04","08","2009",,,,,,,,,,,,"SD89",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.350316","-2.232274","7071.1"
"a9b1ae25-4ccd-4cf3-aa00-38637df07942","83613069",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2012-02-15",,,"15","02","2012",,,,,,,,,,,,"NY03",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.701028","-3.475694","7071.1"
"a9e91265-1431-4ab8-acf3-2b2e1b278216","125178373",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2019-12-01",,,"01","12","2019",,,,,,,,,,,,"SD3680",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.216276","-2.975272","707.1"
"abfc7158-499f-470e-859f-73e2a948e31c","81208245",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2014-02-24",,,"24","02","2014",,,,,,,,,,,,"SD39",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.346383","-3.001427","7071.1"
"ac748c2f-5bfa-4bcc-a8e8-101094e6d421","107220003",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2016-03-30",,,"30","03","2016",,,,,,,,,,,,"SD49",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.347561","-2.847613","7071.1"
"ae7aafa3-f18f-4904-859e-0ef9739da7f0","106064293",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2019-01-06",,,"06","01","2019",,,,,,,,,,,,"SD49",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.347561","-2.847613","7071.1"
"ae974702-2843-4b60-b93c-8f37a8fc8d6d","114988151",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2018-07-19",,,"19","07","2018",,,,,,,,,,,,"SD89",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.350316","-2.232274","7071.1"
"af07891a-210d-47a4-9d44-57b4e1b87a63","104384211",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2016-10-15",,,"15","10","2016",,,,,,,,,,,,"NY52",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.618132","-2.698369","7071.1"
"b0863426-ba92-4fb2-a192-f0fdf30211d9","49557534",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2009-04-24",,,"24","04","2009",,,,,,,,,,,,"NY65",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.88851","-2.547147","7071.1"
"b0b1e2f1-83d4-490c-8dfb-1df41646dc12","86716114",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2013-04-23",,,"23","04","2013",,,,,,,,,,,,"SD28",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.255154","-3.152715","7071.1"
"b1f377d6-c0d5-4fff-ba65-a0e9245772e3","120658917",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2019-06-15",,,"15","06","2019",,,,,,,,,,,,"NY83",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.709787","-2.234326","7071.1"
"b23c8ff9-5e0f-4027-a53e-15c596316a3a","117928953",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2016-05-30",,,"30","05","2016",,,,,,,,,,,,"NY50",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"54.438408","-2.695307","7071.1"
"b29fa3cb-8454-4f0f-afef-ce3dd16ff76e","4107228",,,,,"OGL","BTO",,,,"NHMSYS0000530482","Milvus milvus",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus",,,"2012-08-08",,,"08","08","2012",,,,,,,,,,,,"SD39",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"54.346383","-3.001427","7071.1"
